business_name,tags,review_text,rating,class
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","The Aria Sky Suites is truly a beautiful hotel. However, there were a few things that happen to me personally that were big disappointments. Lets start with the first one, my iPhone was stolen on their property. Security did absolutely nothing. Had I known while waiting for them 45 minutes that it was just to tell me ""sorry"" I would have just gone with my day and not wasted my time. I had to replace it $700 - so yes I am deeply upset about this and they did not offer me anything but a hey were sorry this happen. Fail.... Second, no one called me to pick me up at the airport. I called from the airport and had to tell them to pick me up. That was also a major fail on their end. Third, I forgot my black pumps in the room $250 BCBG Maxazria- I called lost and found to see if they were turned in and NOPE they were not. They have a serious problem with THEFT at the ARIA. I paid over $2K for two nights so yeah I'm pretty P.O, about this. Still with all those major defects why did I leave 4 stars? Because the room and service were absolutely amazing. Check in was a breeze- We stayed at the panoramic penthouse suite 39th floor. We were given champagne for my 40th bday, Aria champagne glasses, and a box of chocolates. Our room view was to die for!!! What a gorgeous room. The bathroom was outrageous and the toiletries were ridiculously luxurious. We had housekeeping twice a day- In the morning and evenings they offer coffee and muffins etc... and happy hour- wine cheese etc... High end snacks. They truly go out of their way to give you the star treatment. Even though I had some pretty upsetting things happen, I cannot not mention all the wonderful things they are doing right. I just wish they would of cared a bit more about my things being stolen.... I would stay again, just not be so trusting of my things not being taken.",4,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel",I absolutely love the sky suites. We stayed here last year for our anniversary in a 2 bedroom penthouse. I was able to stay here again for my birthday thanks to my wonderful husband. The rooms are large but the bathrooms are HUGE. The bedrooms are identical and come with a steam shower and a jetted tub. It doesn't even feel like you are in a hotel room. The bonus is the lounge area where you can get drinks and snacks throughout the day (free) and then there is wine in the evening. Unfortunately I don't want to stay anywhere else except here but just can't afford it. It's a place you should experience atleast once.,5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","The mark of a truly great hotel is how they handle problems when they inevitably arise. Aria sky suites is a truly great hotel. We were lucky enough to upgrade into a sky suite room on a recent trip to Vegas. Long time Four Seasons fans, we were expecting to be underwhelmed. We most assuredly were not. Everything about Aria Sky Suites is understated elegance. But the real test of their mettle came when our daughter received a midnight phone call from housekeeping demanding to know who she was and why she was occupying the room. Of course we went straight to the front desk. Though no one on the hotel staff could believe that anyone from the hotel would make such a call at that time of night, security got right to work and tracked it down. It was a clerical error over another guest making a room change. All was well. But the hotel staff went out of their way to make it up to us. Good job Sky Suites security and front desk staff!",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","This was indeed a fabulous hotel to stay at. I booked it being my birthday bc last year I woke up sick with a slight hangover. Now you know why I don't like to drink bc I'm a frickin' lightweight! It was our first time and I read from other people's reviews that they have a complimentary limo ride to and from the airport which really isn't that far away from the Strip. It's not highly advertised so I strongly recommend you ask about it. If you don't rent a car and expect a limo ride everywhere you go it's an additional hundred bucks. We used Lyft instead! Yay! We got here too early as checkin is at three in the afternoon. They were kind enough to check our luggages in so we could venture out! In their lobby area they served continental breakfast with coffee, hot water, bottled water, mineral water plus bottles of orange juice & grape juice and soda also provided. I think they served this between six and ten in the morning. We did stay in the one bedroom penthouse suite! It was breathtakingly beautiful! Reminded me of the Haven on NCL! YAY!!! So much is provided that all you need is your makeup, hairbrush and clothing. There was a separate refrigerator plus the refrigerator stocked full of many items. At the end we checked with our charges bc they kept saying we purchased chocolate. Like what? Even two different hotel receptionists said that! I checked my credit card and there were four different pending charges. OMGOSH 100 bucks for chocolate? Plus double check that they have you scheduled for the limo ride back to the airport bc it can be lost in a moment's notice. Like a sieve! WTH??? They do serve complimentary wine and cheese from four to nine in the evening. It came in handy bc basically hubby and I don't eat a lot normally. We did eat at Aria Cafe which opens 24/7 plus it was Restaurant week too! The room had spectacular views with windows that were floor to ceiling even in the humongous bathroom! When the butler dropped off our luggages he showed me the iPads in both the living room & a second one in the bedroom. They have information to help you with your stay there. Everything is controlled with separate switches. It took a little while for us to figure it out things though we are technologically challenged we did manage! Overall a gorgeous, modern and classy hotel. This is a private area of Aria that you need a key to show security to get through it. It basically is connected to the Aria hotel and casino. You know what we will definitely be back but not during the summer. It was almost 110 each day!!! That's cray cray!!!",4,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","I stayed there 2 years ago during the Magic convention when all other hotels were completely booked! Something I would never expect of Las Vegas. Interiors are great, service is amazing, price for stay was very reasonable. I like that Aria is very modern. Will definitely be back!",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","Aria Sky Suites is what luxury and top notch service is all about. It starts with the private limo service from the airport and just gets better. You are treated like royalty the whole way. There is a separate entry into the hotel for Sky Suites guests, and even the check-in process is very tailored to your stay. The suites are spectacular - nothing short of perfection. There was not a single detail that was overlooked. The Sky Suites beds and pillows were also so comfortable that I even considered buying one for my home! (which Aria happens to sell...) And the giant oversized standalone jetted tub - need I say more? The reception area was always stocked throughout the day with refreshments and snakcs including great desserts from the hotel bakery -as well as an assortment of chocolate covered strawberries in the evenings. The star of the stay though, of all things, was housekeeping! Multiple refreshes during the day and a great turndown service. They always arrange and tidy up all loose articles, even folding your clothes for you. I can't say I didn't put out a few extra articles of clothing for fun - to find them all folded neatly and stacked on the dresser. :) Aria Sky Suites is my hotel of choice anytime I am ever in Las Vegas.",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel",This room was awesome. The service was exceptional. Kali helped us check in. She was absolutely a pleasure. She set up reservations for us on NYE recommended the best restaurant I have ever been too. I had a wonderful experience thanks to Kali not to mention an unforgettable NYE. Thanks Kali for recommending Carbone it was fabulous. I'll defiantly be back to ARIA. Thank u!!,5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","Sky suites is actually a small hotel inside Aria hotel, the entrance is different, there is no casino and smoke in this entire area. We flew in this time so they arranged complimentary limo services for us, it was sufficient and professional. Second time staying at Aria sky suites, penthouse was AMAZING, panoramic views, spacious living, dining and bedroom, bathroom with beautiful views too. The shower is also a steam room, if you don't want to go to the spa, this steam room will do too. Had late night room service, food was so yummy, the chicken noodle soup was particularly good, especially after binge drinking for an entire night! I really liked the sky suites lounge, they have finger food, wines and beverages all day everyday, very convenient for sky suites guests. There is a sky pool now, it is definitely more private and quiet, much better than regular pools. Again the location of the sky suites is the best, three fine dining restaurants right next to the second floor entrance. Other two Asian restaurants are close to first floor entrance. Pool, spa, salon and gym are on the sky suites side too. So I didn't have to walk much during the entire stay, my feet were very happy! Service was the best among the best of course, concierge was always patient and helpful. I guess this is how we Vegas, and it's so much fun yet still so comfortable and relaxing!",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","Service was better here than at any other hotel i have been to in Las Vegas. Granted, I have only been to the Wynn, Encore, Bellagio, and Mirage resorts. However, I think I have a good cross-section of experience to make an informed opinion. The limo had that new car smell that is always so inviting, and there was complimentary Fiji water inside. The chauffeur was discreet and polite. If you stay at the Sky Suites, a limo picks you up and takes you to the airport. Bell service was very pleasant and accommodating. No line checking in....there was a party in front of us, but the wait was minimal. You know what those lines are like at the other hotels with people trying to snake you out. The front desk took care of check-in and check-out, and provided concierge service and general information. Maybe I wax on, but they were well beyond polite and cordial-they were open and caring, and genuinely wanted to help, it seemed like. There is a lounge that you can self-serve coffee, fruit, and assorted baked goods. In the evening wine is served. The lounge closes somewhere near midnight, but you can help yourself to fruit juices, carbonated drinks, and bottled water at any time. They clean up after you, too. We only rode the elevator once with other guests...the hotel did not seem very full. The room was nice, but not different from any other typical Aria room. However, maid service was very good. Linens, towels, and all toiletries (there were a few extra items) were always changed. The bed was turned down nightly with assorted chocolates on the pillows. What was not to like? Restaurants in the hotel are very pricey for what you get. There is no club in the hotel, but the Cosmo is just next door. It is actually a blessing because there is no thudding bass at 3:00 am to keep you up as there is at the Wynn. All things come to an end. It's back to reality and making enough money to do this all again! What an experience! What a vacation!",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","Stayed March 2013 My husband & I booked a room at the Aria hotel & casino for our honeymoon. We had read that if you tip the person at check in $20, they sometimes upgrade you. My husband tried it, and it worked! They upgraded us to the sky suites!!! It was an amazing experience. The first night they leave you a plate with chocolate covered strawberries for when you come back. There is room service twice a day. If you need anything all you have to do is hit th VIP button on the phone & they are more than willing to help you with whatever you need,promptly! You have your own area to check in & out which saves you time at the front desk in case they are busy. After we got back home we found out that if you stay in the sky suites they offer a limo to & from the airport. They do not advertise this so make sure you ask about it. It is off the stip a little but it is easy to get to the stip if you go through Crystals or the Monte Carlo.The beds were amazing & as soon as our heads hit the pillow we were out like a light. If we ever make it back to Vegas we plan on staying at the Aria again!",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","What an amazing experience I had here. Everything is on point, attention to details are crazy. An awesome way to go when staying in Vegas...pricey but worth it.",5,1
Aria Sky Suites,"Hotels, Event Planning & Services, Hotels & Travel","Stayed here for the first time on 7/12/15 while rolling in for just an overnighter. Upon arrival, we were told we were upgraded to a penthouse as our one bedroom suite was unavailable. We did find it odd that the ""penthouse"" was on the 25th floor...in a 61 floor hotel. It also didn't match any of the floor plans that represented penthouses. Oh well. It was still better than the room we were booked for. And it was NICE. I would live there if I could afford it. But I would upgrade the furniture, as the couch in the living room is designed for interrogation rooms. The bed though...oh yes. I am THE pickiest man on Earth when it comes to beds and my only complaint was ""well, it is a bit too firm."" I slept. I never sleep in Vegas unless it's on the couch. And if you like the bed, you can actually buy it from them and it's pretty reasonable in cost. The bathroom was just amazing. His and her vanities with separate bath amenities. Awesome tub. High-speed toilet with heated seat and bidet functions. Just fantastic. The worst? The aforementioned couch was a medieval torture device. The vaunted touch screen control for all the room's curtains, lighting, etc. was ATTACHED at the night stand. Not exactly the high-tech solution when you're anywhere but on one side of the bed. Oh, and the television, which controls EVERYTHING, went out for several hours. Thanks a lot for that. Customer service was generally awesome, from the front desk to the housekeeping. The lounge was a little over-named, as it's just a couple couches and tables thrown in a lobby. If you want a real concierge lounge try Palazzo. But they do serve snacks for most of the day and there is water, juice, soda, etc. available pretty much 24 hours. Ever come back to the room at midnight and wish you had a Coke but don't want to pay three bucks at the all-night store? Hit the lounge. My biggest complaint with the Sky Suites is that you get a private entrance...which is a pain in the behind to get to if you don't come by limo (which is complimentary to and from the airport). They have a special entrance for that, but if you drive into town like we did and go to the valet, you get to lug your stuff halfway across creation to get to the registration desk. It would be nice if they had a drive up entrance for Sky Suites...or a shuttle! Oh, and the buffet is far overpriced for what you get and the casino feels like an afterthought. We hit Vegas several times a year and generally, the Four Seasons is our favorite by far, but Aria Sky Suites is a very close second, and in some ways it's actually better. Four Seasons is quieter and has better (just barely) service, but Sky Suites has much more comfortable beds and that lounge with its drink supply is a Godsend. If you don't mind some minor niggles, Aria Sky Suites is a pretty decent place for the price for sure.",4,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","The experience from the beginning to end was great. Randy and his crew go above and beyond to keep you entertained and informed not only about the flight and balloon but also about what you see during the flight. Overall, the experience was not what I was expecting however it was better. We got to see the balloon and basket be put together which is an experience on its own. After the flight, we enjoyed breakfast in the desert where the crew continued to impress with their awesome customer service.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","I had sooo much fun on my balloon adventure! I would definitely recommend Az balloon safaris. The whole crew was so much fun, you really enjoy the whole experience start to finish.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","My balloon experience with this company was awesome. From beginning to end, they were engaging, fun, and made me feel very comfortable. If I go again, Ill choose this company. It was worth every penny.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel",Very smooth ride and great views. The time in the air was a bit shorter than I'd wanted but overall this was a great hot air balloon ride. Great staff!,5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","This was the first time I ever went on a hot air balloon. It started with a guy named Earl. He was our driver and explained everything in a really fun, entertaining way. Randy, the balloonist, takes a lot of care and precision as far as determining where to start setting up so that he can guarantee a safe ride. This is the largest hot air balloon in the United States, and there were 20 people aboard. Even with that, Randy explained everything while we were up there, and we were even able to assist a little bit in the setup. It was one of the most entertaining and exciting days that I've had. I set this up for my husband and I as a birthday present to myself, and I was thrilled that we did this. The breakfast was good; everything about the day was perfect. I am saying all this even though I am not a morning person and had to be at the van by 6:30 a.m. which meant I had to get up at 5 a.m. Even with that, I highly highly recommend this company if you ever want to take a hot air balloon ride.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Arizona Balloon Safari's balloon is registered as the largest balloon in North America! It's twice as large and the other hot air balloons you see out there, so for people who complained about how long it took to find a launch point -- if you don't care about safety, go ahead use a different company. The wind is what steers the balloon and if I'm going to be floating a wicker basket, I want to make sure the company knows what it's doing!!! Our pilot Randy and his crew took a while to find the best launch spot -- but we flew during monsoon season so the winds were unpredictable. We were able to eventually find the perfect spot to take off, and when we did, I felt totally safe and reassured. Earl was our van driver and was awesome and hilarious. Randy was a terrific pilot and great air-tour guide with information on what we were flying over. After we landed, we had a fun champagne toast and were presented flight certificates after a yummy breakfast. Totally worth the cost in my opinion, even without the groupon we used! Highly recommend Randy, Earl and crew for you flight. You will be in expert care and have a great time.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Apparently the weather was great...we drove out to the take off area, got to help set up the balloon, we got to go inside of the balloon while it being blown up to take some pictures. The ride was super smooth and the pilot was great. All the staff are fantastic. We got Champaign and a delicious breakfast as well. Everything was perfect!",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","The negative reviews are misleading, read the website before booking, even if you don't do that, all the information is relayed to you as soon as you get in the van. There are no surprises and the crew is super friendly and helpful. First: the website specifically states you will not see the sunrise Second: the website also says that the direction of the balloon cannot be controlled except by wind so they may have to drive around to a couple spots before picking a take-off location We met in a Safeway parking lot where vans drove us to the first spot, immediately we were informed that we may have to stop at a couple spots before deciding on one. We were lucky enough that the first spot was good, set up took about an hour (again we were informed of this first thing) due to the fact that it's the largest balloon in north America and thus takes longer than most others would take to set up. Throughout the process the crew lets you get involved if wanted but does not require it but they are CONSTANTLY offering to take pictures of you with the balloon (I'm a photo freak so I really appreciated this) Before it was fully set up they let you get inside the balloon part to see and take pictures (& they offer to take some of you of course!) Flight was about 45-60 minutes which is exactly what the website says. & other balloons did go higher than us but not by much, again largest balloon in North America meaning a lot of extra weight meaning it can't go as high. A big baby like me was fine with that but if you're not then book with someone else Beautiful to see and Randy kept us entertained the whole time and was even pointing out different land marks Landing was rough but Randy made it fun and the crew was there waiting with vans and breakfast, we ate while they put the balloon away The ceremony was weird but cute, if you don't want to participate in it then don't. Vans drove us back to the parking lot and we left. Great experience with a great crew, I really appreciated that the crew kept offering to take pictures of us & kept making us laugh.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Wife bought this for my Birthday. Exactly as I expected to be . One big promotion for the company and we are just along for the ride . 5 hours of my life gone . Landing was the best part . Biggest waste of time . The ride is 20 min . Setting up balloon 1 hour, putting away the balloon 1 hour . Champagne picture to promote there company another hour . No way for über to pick you up . Land in the middle of nowhere. Thanks wife .",2,0
Arizona Balloon Safaris,"Tours, Hotels & Travel","This was worth every penny! The crew was very friendly, knowledgeable and explained the why's and how's of the balloon ride. Our captain was a great guide while navigating our hour long ride and Earl, our chaser, was entertaining. (Check out Earl's balloon ride on YouTube). The ride was breathtaking! The breakfast was light, yet filling and went great with our Mimosa's. I would do this ride again and recommend it to anyone thinking about it.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","What a great Experience! Incredibly competent and professional crew and pilot who were very personable. I had no idea this was the largest balloon in North America - 11 stories high and the there were 22 of us on the ride. It did take longer to inflate the balloon but the staff worked seamlessly together and described the process. I was very impressed in that both the captain Randy, who obviously loves piloting the balloon, and staff, have flown all over the world in hot air balloons. The staff is so hard working and at landing, in the middle of the desert, put tarps on the plants to protect the cactus. They had a respect for the desert environment and I certainly appreciated that. (Of course cactus and balloons don't go together!) I definitely would recommend this company for their emphasis on safety, education, and the incredibly hard working staff. They were all genuinely working to ensure we had a great time. It was nice to spend a morning with people who sincerely want to make sure you have an enjoyable experience.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Amazing experience! This company did a wonderful job! Yes you get up early and go out with the crew to find a spot, then watch them set up the balloon so it takes some time before you are in the air. The crew is very fun, experienced, friendly, and let you know whats going on every step of the way. The ride was beautiful and peaceful. The pilot is very experienced. We were in the air for a while - over 50 min. Then you land and have a nice champagne toast and breakfast. They even put a happy birthday banner on the basket for me and a happy anniversary banner for another couple. I would highly recommend this experience with THIS COMPANY! They rock and you will love it.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","We had to get up early and be there by 5am, which was okay, but we didn't get to see the sunrise from the balloon because the set up took a very long time. It was neat to see the balloon being blown up, but the ride itself was probably only 40 minutes long and we didn't go nearly as high as all the other balloons in the air (not to mention we barely cleared some of the power lines). After we landed they did a weird balloon champagne ceremony and breakfast that took way too long. Overall, it was okay but I wouldn't recommend this company to anyone. Their process is really slow and could have been ran a lot smoother and the ride itself should have been longer and flown way higher.",2,0
Arizona Balloon Safaris,"Tours, Hotels & Travel","I bought this hot air balloon ride for my mother's birthday. It was very expensive and I expected a lot out of it. All passengers were told to be at the meet up point by 4.45 am sharp and if anyone was late it would be their loss. Because some people were late we didn't end up leaving till 5 am anyway. While we saw other hot air balloons in the sky looking at the sunrise, it took the crew three attempts to even find a spot where the wind was OK. This took quite some time. Eventually the crew ended up picking a spot where 5 other hot air balloons were preparing for take-off. We wondered why this couldn't have been considered in advance. 6.40 am was the time we took off in the hot air balloon. We had missed the sunset (which was one of the reasons I chose this activity) and the ride itself was only 40 minutes. It was a beautiful scenery but not quite what we had expected as it wasn't in the sunrise and very quick. When we got down a champagne breakfast was offered. The champagne was good, but the choice of food was odd with eggs, strawberries, cinnamon rolls and even more pastries. The crew was very friendly but the hot air balloon experience itself was honestly disappointing. It felt rushed and unorganized. Having read previous reviews about the hot air balloon not getting off in time to see the sunrise, the people organizing this might want to take this into consideration in the future as quite a few people have expressed their disappointments!",2,0
Arizona Balloon Safaris,"Tours, Hotels & Travel","What a wonderful adventure!! We got to stand INSIDE this humongous balloon while it was being filled. It is the largest balloon in the USA and there are no others as large. There were 20 people on this ride and it was very comfortable. I have a fear of heights and thought this would take all my courage to do. But oddly enough, there was no fear at all it is so quiet and peaceful gliding along in the sky.... No fear. There was a cute champagne ceremony afterward and a breakfast. The crew were amazing. Prompt, courteous, made it interesting and very enjoyable. I highly recommend this company.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel",Amazing time. Great staff. Wonderful experience. Well worth it. Largest balloon in the US. Amazing time to fly. Went March 2016. Perfect time.,5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","First time and I could not be more pleased! Every crew member was professional, curteous and helpful! It was such a fun experience and I would HIGHLY recommend this company!",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Yesterday was my boyfriends birthday and I surprised him with a hot air balloon ride. I hate airplanes and am very afraid of heights so I have no idea why I decided to go along but I am SO GLAD I did! The experience was one of a kind. It felt like floating, there was nothing rough or scary and the ENTIRE staff was so kind. The pilot would tell stories and point out interesting things but it wasn't too much or distracting from the experience. You can tell they go above and beyond in everything they do. It was well worth the money and I plan on going again.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","I highly recommend this experience !! Yes, it was such a complete experience! Our friends gave this ride as a gift and it was perfect! We had to check in at 4.45 am and the super friendly crew took us to a launching spot. Now, you gotta be a lil patient here because it takes some time to find a good launching spot ( wind condition etc). So please be patient ( there were a couple of silent whiners around us). The crew is experienced, friendly and very good. They know what they are doing. So trust them and enjoy this awesome ride!",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Very well thought out and well organized trip. Started at the Safeway parking lot at 4:45AM. From there, hunting for a good launching spot given the wind conditions took about an hour. Then the ride lasted about two hours covering more than five miles and rising up to about 2000 ft. And after landing a little south of the outlets at Anthem in the middle of the desert, we were given a nice champagne breakfast + adorable ceremony + a neat lil certificate! Amazing views of the Arizona landscape at sunrise. Wonderful crew. I would definitely recommend this for anyone visiting the valley.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel",Had a great flight and the crew did wonderfully even if the flight didn't go as planned. It was a very long day for our group and more of a bonding experience than anyone counted on lol! I didn't catch his name but one young guy went out of his way for the entire group to get water and it was really appreciated. The ownwr is fantastic and a true professional. Thanks you guys. All terrain ballooning!,5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","We selected Arizona Balloon Safaris to celebrate our friends birthday. We were picked up at the designated meeting point. We drove to different locations as they were gauging the winds before deciding on a launch point near Lake Pleasant. It was obvious that to the crew, the safety and enjoyment of their guests were of primary importance. It was interesting to watch the balloon preparation. Again, watching the crew secure cables, attach the burner and shield unit etc. you can tell that safety is a priority. The flight was fantastic, with the pilot providing explanations and injecting humor as he explained the history of balloon flight, and specifics of the balloon. Breakfast was provided, while they broke down the balloon and prepped it for storage and the next flight. Again, their knowledge and expertise made the entire experience enjoyable.",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","My wife purchased a flight as birthday gift. This was our first experience in a balloon and we had a great time. The pilot and crew were both courteous and professional. Randy was very knowledgeable and added light humor throughout the ride. Overall I would say it met our expectations...it didn't fall below and didn't surpass. The reason for the drop in one star...the price was a little on the high side and we had to pull over a couple of times to get wind speed/directional readings, which delayed the flight. If someone could have gotten the readings and scouted the location ahead of us, we may have been able to launch as the sun was rising. Overall, it was a pleasant experience and we'll take our son on the next trip!",4,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","This was my first balloon ride experience and a must given it was on my bucket list. I used a Groupon for myself, my stepmom and we also had a friend who bought one So there were three of us in total in our party. We arrived promptly at 6 AM on March 15th, at our meeting point in the Safeway parking lot in Cave Creek, Arizona. Very shortly thereafter we were on our way to the launch site. You are invited to participate in the set up but only if you want to, otherwise you are free to step back and take the whole thing in. Randy, the pilot and his crew of four were absolutely fantastic, professional, funny and super informative. My dad went along to take pics and the crew quickly adopted him in the process. There was not a single point in time where we felt unsafe or had any concerns whatsoever. The process was explained well. We had no expectations that we would have a ton of room in the basket just given the fact that those baskets aren't very big. Space was appropriate given the nature of the adventure. The launch site chosen was a popular one for other balloon companies. We did not feel crowded though. The views of the desert were pretty however I wouldn't say it is as picturesque as Sedona or Flagstaff; however certainly worthy of enjoyment and photos. Our landing was issue free and the whole process fascinating. Randy the Pilot is excellent at what he does and readily answers any questions you have. He also has a way of just knowing when conversation is not needed. I would highly recommend this company and really loved the staff....it was a great first time experience! Thanks Arizona Balloon Safaris... you did a great job with the ride, the blessing after, the light breakfast and of course the transport to and from. One more thing... Bring your camera as Randy and the crew are happy to take pics!",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","My husband and I went on our first Hot Air Balloon ride today with Arizona Balloon Safaris. It was a surprise for me as a 30th birthday present. It was the coolest experience ever. I am afraid of heights but have always wanted to do this. The owner/pilot Randy explained everything and made me feel so much better about the ride. Seeing the entire process from the balloon being put together, blown up, the ride and then the landing and breaking down of the balloon was really cool. The ride was peaceful and beautiful and Randy was full of fun knowledge. He talked about Hot Air Balloons facts and pointed out things like lake pleasant, the shooting range and the Cardinals arena. When it was over we had a champagne breakfast with the other riders. It was really nice. I would recommend this to everyone to at least try once in their lifetime with AZ Balloon Safaris. The friendly crew and fun pilot made for a very memorable day. Thanks AZ Balloon Safaris",5,1
Arizona Balloon Safaris,"Tours, Hotels & Travel","Arizona Balloon Safaris is the worst. My balloon got cancelled due to rain. There was no rain on Sunday. I was treated with disrespect by the owner and when asked about rescheduling, was told ""I have openings in mid April"". I told him that was unreasonable, as I reserved the ride at the very beginning of Feb, and he hung up on me. I definitely recommend not wasting your time on a company that has that little respect for its customers.",1,0
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","We got a great deal on the hotel because it was off season and at first I was worried about staying here because of the price but I am so glad we booked it. It's in the heart of old Montreal, right across from the pier. Parking wasn't terrible, we parked at the science museum lot at 25$CAD for every 24 hours. Everything about this hotel was so delightful thanks to all the little details. It's a small, local place so there's no breakfast but you're in the heart of old Montreal so do yourself a favor and grab a croissant and coffee at a local cafe. There is no elevator, so be mindful of booking. We chose to stay on the top floor for a good view but there were some nights going up 4 flights of stairs seemed like the hardest thing to accomplish. Staff was very friendly and although there is no one at the desk 24/7, they have a call line open 24/7 and are very helpful. The rooms are a lot bigger than I expected for it being in old Montreal and extremely clean. I seriously loved everything about this hotel and have already decided we are not staying anywhere else but here when we go back to visit Montreal. The location is perfect, you can walk to Notre Dame because it is literally 2 blocks away and all of the restaurants you can drewam off. Downtown was about a 15 min walk too.",5,1
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","This was a great property in the heart of Old Port / Old Montreal - two blocks away from the basilica which is great. Easily accessible to all forms of public transportation and great sightseeing in the area. Close to attractions such as Bota Bota, Montreal eye, Old Port, so on and so forth. Oozing with old world charm. Impeccably clean. No fault of the Auberge, but the building was built in the 1800s so it creaked loudly. You can hear your neighbors come in and out. There is a club that plays loud music on Saturday night but was silent on Sunday and Monday, so that was fine. My only advice is to make sure you request a higher level room (3rd floor is best so you have no one above you!). Lastly, the bed and pillows were a bit firm which wasn't to my taste but my fiance liked it!",4,1
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","Cute hotel with friendly staff. It's quaint and perfect for couples and is a great location. The reason for the three stars is because parking is horrendous. It took us 3 1/2 hours to find parking even though it said to park at the science museum, they blocked it off. Also, we bought a water view room and received a side of a building view. We would stay again if we could get parking right away and got the room we paid for.",3,0
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","Staff was extremely welcoming and kind, room was quaint and felt like a home away from home. Will stay here again when we visit Montreal.",5,1
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","This is a very quaint and charming 12 room hotel that is very suitable for couples. Children are welcome and the larger rooms has a couch and there are toys for them to play with. It is owned and operated by a young couple and true to european style service values (come on you are in old montreal) they strive hard to make the stay enjoyable. Its very homey and home comforts abound and is well suited to those not looking for a Marriott experience. No pool, gym or sauna but bikes are available for free use A Mac with internet access and a printer is available for printing off tourist stuff or boarding passes and 3 guitars available for strumming. Forget an umbrella ...no problem they have them A well stocked mini bar is priced so you can enjoy consumption and not worry about a hefty tab at the end of the stay. Antiques and rustic exposed brick abound and offers a wonderful charm to your experience and you are right in the old port and you cannot beat the location. Priced very well means its very much sold out so early check in or late check outs could be an issue and it s $40 cab ride to the airport",5,1
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","The room we got was pretty much a studio apartment. They had the sleeper sofa pulled out for us (the kids) and the bed was nice and firm. Bathroom was huge and nice. It's and old building, so there were patches taken out from the wall, but I'm not sure why. A/C is controlled by remote, and the wall control is for the heaters. We pretty much had them battling out overnight because we were dumb and didn't realize they were 2 different controls (found out on the way out because we couldn't figure out why the heaters were on). Fridge with beer and wine, milk, little boxes of cereal (costs extra). Coffee and tea in the rooms. Great location near the Vieux Port/Old Port area. Our host spoke excellent English. Very close to Notre Dame Basilica, as well. There are stairs to get to the rooms even on the ""first floor"" so look out. They have a computer and printer if you need to print out a boarding pass as well.",5,1
Auberge De La Place Royale,"Hotels, Event Planning & Services, Hotels & Travel","My boyfriend and I stayed at Auberge de la Place Royal for two nights and we absolutely loved it. It is right in the heart of Old Montreal and so many lovely bars and restaurants are within walking distance, as is the metro. The hotel is beautiful and warm, and our room welcomed us with a little chalkboard on the door with my name written on it. It felt romantic and cozy with the rustic furniture and exposed brick and the room even had a corkscrew and little cafe table! The wifi worked perfectly (which was great as our American cell phones didn't have service). Note: complimentary coffee was remarkably delicious.",5,1
